,cfr Return Against random,Order
6315,-2.0,First Moving
6316,5.0,First Moving
6317,2.0,First Moving
6318,2.0,First Moving
6319,4.0,First Moving
6320,6.0,First Moving
6321,0.0,First Moving
6322,1.0,First Moving
6323,0.0,First Moving
6324,2.0,First Moving
6325,4.0,First Moving
6326,2.0,First Moving
6327,1.0,First Moving
6328,4.0,First Moving
6329,0.0,First Moving
6330,-2.0,First Moving
6331,0.0,First Moving
6332,4.0,First Moving
6333,2.0,First Moving
6334,3.0,First Moving
6335,4.0,First Moving
6336,-2.0,First Moving
6337,0.0,First Moving
6338,2.0,First Moving
6339,2.0,First Moving
6340,3.0,First Moving
6341,0.0,First Moving
6342,2.0,First Moving
6343,2.0,First Moving
6344,6.0,First Moving
6345,1.0,First Moving
6346,2.0,First Moving
6347,4.0,First Moving
6348,0.0,First Moving
6349,3.0,First Moving
6350,4.0,First Moving
6351,1.0,First Moving
6352,4.0,First Moving
6353,4.0,First Moving
6354,4.0,First Moving
6355,0.0,First Moving
6356,0.0,First Moving
6357,1.0,First Moving
6358,2.0,First Moving
6359,1.0,First Moving
6360,3.0,First Moving
6361,2.0,First Moving
6362,2.0,First Moving
6363,4.0,First Moving
6364,4.0,First Moving
6365,4.0,First Moving
6366,0.0,First Moving
6367,2.0,First Moving
6368,2.0,First Moving
6369,3.0,First Moving
6370,4.0,First Moving
6371,6.0,First Moving
6372,2.0,First Moving
6373,4.0,First Moving
6374,2.0,First Moving
6375,4.0,First Moving
6376,-2.0,First Moving
6377,7.0,First Moving
6378,4.0,First Moving
6379,0.0,First Moving
6380,6.0,First Moving
6381,0.0,First Moving
6382,6.0,First Moving
6383,2.0,First Moving
6384,2.0,First Moving
6385,6.0,First Moving
6386,6.0,First Moving
6387,0.0,First Moving
6388,0.0,First Moving
6389,0.0,First Moving
6390,6.0,First Moving
6391,4.0,First Moving
6392,3.0,First Moving
6393,2.0,First Moving
6394,0.0,First Moving
6395,2.0,First Moving
6396,2.0,First Moving
6397,4.0,First Moving
6398,1.0,First Moving
6399,2.0,First Moving
6400,2.0,First Moving
6401,0.0,First Moving
6402,2.0,First Moving
6403,4.0,First Moving
6404,2.0,First Moving
6405,2.0,First Moving
6406,-2.0,First Moving
6407,0.0,First Moving
6408,1.0,First Moving
6409,2.0,First Moving
6410,4.0,First Moving
6411,4.0,First Moving
6412,2.0,First Moving
6413,1.0,First Moving
6414,2.0,First Moving
6415,4.0,First Moving
6416,1.0,First Moving
6417,1.0,First Moving
6418,4.0,First Moving
6419,2.0,First Moving
6420,4.0,First Moving
6421,3.0,First Moving
6422,6.0,First Moving
6423,4.0,First Moving
6424,4.0,First Moving
6425,1.0,First Moving
6426,0.0,First Moving
6427,4.0,First Moving
6428,-2.0,First Moving
6429,0.0,First Moving
6430,7.0,First Moving
6431,6.0,First Moving
6432,2.0,First Moving
6433,2.0,First Moving
6434,2.0,First Moving
6435,3.0,First Moving
6436,4.0,First Moving
6437,7.0,First Moving
6438,4.0,First Moving
6439,0.0,First Moving
6440,3.0,First Moving
6441,2.0,First Moving
6442,1.0,First Moving
6443,4.0,First Moving
6444,4.0,First Moving
6445,2.0,First Moving
6446,6.0,First Moving
6447,2.0,First Moving
6448,6.0,First Moving
6449,2.0,First Moving
6450,2.0,First Moving
6451,6.0,First Moving
6452,-2.0,First Moving
6453,6.0,First Moving
6454,0.0,First Moving
6455,2.0,First Moving
6456,2.0,First Moving
6457,6.0,First Moving
6458,2.0,First Moving
6459,6.0,First Moving
6460,4.0,First Moving
6461,0.0,First Moving
6462,0.0,First Moving
6463,-2.0,First Moving
6464,6.0,First Moving
6465,4.0,First Moving
6466,4.0,First Moving
6467,-2.0,First Moving
6468,3.0,First Moving
6469,2.0,First Moving
6470,3.0,First Moving
6471,2.0,First Moving
6472,2.0,First Moving
6473,4.0,First Moving
6474,6.0,First Moving
6475,0.0,First Moving
6476,5.0,First Moving
6477,2.0,First Moving
6478,2.0,First Moving
6479,2.0,First Moving
6480,3.0,First Moving
6481,4.0,First Moving
6482,0.0,First Moving
6483,4.0,First Moving
6484,1.0,First Moving
6485,4.0,First Moving
6486,2.0,First Moving
6487,4.0,First Moving
6488,6.0,First Moving
6489,2.0,First Moving
6490,6.0,First Moving
6491,4.0,First Moving
6492,3.0,First Moving
6493,0.0,First Moving
6494,2.0,First Moving
6495,-2.0,First Moving
6496,2.0,First Moving
6497,2.0,First Moving
6498,2.0,First Moving
6499,6.0,First Moving
6500,3.0,First Moving
6501,6.0,First Moving
6502,7.0,First Moving
6503,1.0,First Moving
6504,4.0,First Moving
6505,1.0,First Moving
6506,2.0,First Moving
6507,0.0,First Moving
6508,2.0,First Moving
6509,7.0,First Moving
6510,6.0,First Moving
6511,0.0,First Moving
6512,0.0,First Moving
6513,2.0,First Moving
6514,4.0,First Moving
6515,2.0,First Moving
6516,4.0,First Moving
6517,4.0,First Moving
6518,0.0,First Moving
6519,2.0,First Moving
6520,-2.0,First Moving
6521,4.0,First Moving
6522,2.0,First Moving
6523,0.0,First Moving
6524,0.0,First Moving
6525,0.0,First Moving
6526,7.0,First Moving
6527,3.0,First Moving
6528,6.0,First Moving
6529,4.0,First Moving
6530,2.0,First Moving
6531,0.0,First Moving
6532,1.0,First Moving
6533,4.0,First Moving
6534,1.0,First Moving
6535,0.0,First Moving
6536,4.0,First Moving
6537,2.0,First Moving
6538,0.0,First Moving
6539,3.0,First Moving
6540,0.0,First Moving
6541,2.0,First Moving
6542,7.0,First Moving
6543,1.0,First Moving
6544,1.0,First Moving
6545,2.0,First Moving
6546,2.0,First Moving
6547,0.0,First Moving
6548,1.0,First Moving
6549,4.0,First Moving
6550,3.0,First Moving
6551,0.0,First Moving
6552,3.0,First Moving
6553,4.0,First Moving
6554,2.0,First Moving
6555,4.0,First Moving
6556,4.0,First Moving
6557,2.0,First Moving
6558,-2.0,First Moving
6559,4.0,First Moving
6560,4.0,First Moving
6561,4.0,First Moving
6562,4.0,First Moving
6563,0.0,First Moving
6564,3.0,First Moving
6565,4.0,First Moving
6566,0.0,First Moving
6567,3.0,First Moving
6568,2.0,First Moving
6569,0.0,First Moving
6570,2.0,First Moving
6571,2.0,First Moving
6572,6.0,First Moving
6573,1.0,First Moving
6574,4.0,First Moving
6575,0.0,First Moving
6576,3.0,First Moving
6577,2.0,First Moving
6578,4.0,First Moving
6579,2.0,First Moving
6580,2.0,First Moving
6581,3.0,First Moving
6582,-2.0,First Moving
6583,1.0,First Moving
6584,1.0,First Moving
6585,3.0,First Moving
6586,0.0,First Moving
6587,7.0,First Moving
6588,6.0,First Moving
6589,3.0,First Moving
6590,1.0,First Moving
6591,0.0,First Moving
6592,4.0,First Moving
6593,2.0,First Moving
6594,2.0,First Moving
6595,4.0,First Moving
6596,5.0,First Moving
6597,1.0,First Moving
6598,2.0,First Moving
6599,0.0,First Moving
6600,4.0,First Moving
6601,4.0,First Moving
6602,1.0,First Moving
6603,0.0,First Moving
6604,0.0,First Moving
6605,2.0,First Moving
6606,2.0,First Moving
6607,3.0,First Moving
6608,1.0,First Moving
6609,0.0,First Moving
6610,4.0,First Moving
6611,-2.0,First Moving
6612,0.0,First Moving
6613,0.0,First Moving
6614,1.0,First Moving
6615,4.0,First Moving
6616,0.0,First Moving
6617,0.0,First Moving
6618,0.0,First Moving
6619,2.0,First Moving
6620,4.0,First Moving
6621,2.0,First Moving
6622,4.0,First Moving
6623,3.0,First Moving
6624,4.0,First Moving
6625,4.0,First Moving
6626,2.0,First Moving
6627,6.0,First Moving
6628,0.0,First Moving
6629,0.0,First Moving
6630,1.0,First Moving
6631,2.0,First Moving
6632,-2.0,First Moving
6633,4.0,First Moving
6634,2.0,First Moving
6635,4.0,First Moving
6636,0.0,First Moving
6637,2.0,First Moving
6638,3.0,First Moving
6639,3.0,First Moving
6640,4.0,First Moving
6641,0.0,First Moving
6642,4.0,First Moving
6643,4.0,First Moving
6644,4.0,First Moving
6645,7.0,First Moving
6646,2.0,First Moving
6647,-2.0,First Moving
6648,2.0,First Moving
6649,4.0,First Moving
6650,2.0,First Moving
6651,2.0,First Moving
6652,2.0,First Moving
6653,4.0,First Moving
6654,0.0,First Moving
6655,0.0,First Moving
6656,2.0,First Moving
6657,-2.0,First Moving
6658,4.0,First Moving
6659,3.0,First Moving
6660,2.0,First Moving
6661,0.0,First Moving
6662,2.0,First Moving
6663,4.0,First Moving
6664,2.0,First Moving
6665,0.0,First Moving
6666,3.0,First Moving
6667,4.0,First Moving
6668,4.0,First Moving
6669,-2.0,First Moving
6670,1.0,First Moving
6671,1.0,First Moving
6672,0.0,First Moving
6673,7.0,First Moving
6674,6.0,First Moving
6675,2.0,First Moving
6676,5.0,First Moving
6677,6.0,First Moving
6678,0.0,First Moving
6679,4.0,First Moving
6680,5.0,First Moving
6681,3.0,First Moving
6682,3.0,First Moving
6683,0.0,First Moving
6684,4.0,First Moving
6685,2.0,First Moving
6686,2.0,First Moving
6687,2.0,First Moving
6688,2.0,First Moving
6689,4.0,First Moving
6690,0.0,First Moving
6691,1.0,First Moving
6692,1.0,First Moving
6693,7.0,First Moving
6694,0.0,First Moving
6695,2.0,First Moving
6696,4.0,First Moving
6697,3.0,First Moving
6698,0.0,First Moving
6699,0.0,First Moving
6700,1.0,First Moving
6701,2.0,First Moving
6702,1.0,First Moving
6703,6.0,First Moving
6704,7.0,First Moving
6705,2.0,First Moving
6706,4.0,First Moving
6707,2.0,First Moving
6708,2.0,First Moving
6709,2.0,First Moving
6710,1.0,First Moving
6711,2.0,First Moving
6712,2.0,First Moving
6713,-2.0,First Moving
6714,4.0,First Moving
6715,2.0,First Moving
6716,2.0,First Moving
6717,4.0,First Moving
6718,4.0,First Moving
6719,2.0,First Moving
6720,0.0,First Moving
6721,4.0,First Moving
6722,2.0,First Moving
6723,2.0,First Moving
6724,2.0,First Moving
6725,4.0,First Moving
6726,2.0,First Moving
6727,0.0,First Moving
6728,0.0,First Moving
6729,2.0,First Moving
6730,0.0,First Moving
6731,4.0,First Moving
6732,2.0,First Moving
6733,1.0,First Moving
6734,4.0,First Moving
6735,2.0,First Moving
6736,2.0,First Moving
6737,2.0,First Moving
6738,-2.0,First Moving
6739,2.0,First Moving
6740,6.0,First Moving
6741,3.0,First Moving
6742,6.0,First Moving
6743,2.0,First Moving
6744,1.0,First Moving
6745,2.0,First Moving
6746,2.0,First Moving
6747,0.0,First Moving
6748,4.0,First Moving
6749,6.0,First Moving
6750,4.0,First Moving
6751,3.0,First Moving
6752,4.0,First Moving
6753,4.0,First Moving
6754,7.0,First Moving
6755,3.0,First Moving
6756,4.0,First Moving
6757,4.0,First Moving
6758,3.0,First Moving
6759,4.0,First Moving
6760,7.0,First Moving
6761,6.0,First Moving
6762,4.0,First Moving
6763,4.0,First Moving
6764,2.0,First Moving
6765,2.0,First Moving
6766,6.0,First Moving
6767,4.0,First Moving
6768,3.0,First Moving
6769,0.0,First Moving
6770,2.0,First Moving
6771,2.0,First Moving
6772,4.0,First Moving
6773,3.0,First Moving
6774,2.0,First Moving
6775,4.0,First Moving
6776,1.0,First Moving
6777,5.0,First Moving
6778,3.0,First Moving
6779,4.0,First Moving
6780,-2.0,First Moving
6781,3.0,First Moving
6782,4.0,First Moving
6783,6.0,First Moving
6784,2.0,First Moving
6785,-2.0,First Moving
6786,2.0,First Moving
6787,2.0,First Moving
6788,4.0,First Moving
6789,0.0,First Moving
6790,2.0,First Moving
6791,3.0,First Moving
6792,0.0,First Moving
6793,4.0,First Moving
6794,2.0,First Moving
6795,2.0,First Moving
6796,2.0,First Moving
6797,-2.0,First Moving
6798,0.0,First Moving
6799,1.0,First Moving
6800,-2.0,First Moving
6801,1.0,First Moving
6802,3.0,First Moving
6803,0.0,First Moving
6804,2.0,First Moving
6805,0.0,First Moving
6806,4.0,First Moving
6807,0.0,First Moving
6808,4.0,First Moving
6809,4.0,First Moving
6810,2.0,First Moving
6811,4.0,First Moving
6812,0.0,First Moving
6813,2.0,First Moving
6814,0.0,First Moving
6815,1.0,First Moving
6816,3.0,First Moving
6817,2.0,First Moving
6818,3.0,First Moving
6819,2.0,First Moving
6820,4.0,First Moving
6821,2.0,First Moving
6822,3.0,First Moving
6823,2.0,First Moving
6824,0.0,First Moving
6825,4.0,First Moving
6826,6.0,First Moving
6827,4.0,First Moving
6828,1.0,First Moving
6829,4.0,First Moving
6830,1.0,First Moving
6831,7.0,First Moving
6832,6.0,First Moving
6833,0.0,First Moving
6834,3.0,First Moving
6835,2.0,First Moving
6836,3.0,First Moving
6837,2.0,First Moving
6838,-2.0,First Moving
6839,3.0,First Moving
6840,0.0,First Moving
6841,4.0,First Moving
6842,0.0,First Moving
6843,4.0,First Moving
6844,2.0,First Moving
6845,3.0,First Moving
6846,1.0,First Moving
6847,1.0,First Moving
6848,0.0,First Moving
6849,0.0,First Moving
6850,2.0,First Moving
6851,1.0,First Moving
6852,0.0,First Moving
6853,0.0,First Moving
6854,4.0,First Moving
6855,1.0,First Moving
6856,2.0,First Moving
6857,4.0,First Moving
6858,1.0,First Moving
6859,0.0,First Moving
6860,1.0,First Moving
6861,2.0,First Moving
6862,4.0,First Moving
6863,1.0,First Moving
6864,2.0,First Moving
6865,4.0,First Moving
6866,2.0,First Moving
6867,6.0,First Moving
6868,2.0,First Moving
6869,3.0,First Moving
6870,0.0,First Moving
6871,0.0,First Moving
6872,3.0,First Moving
6873,2.0,First Moving
6874,4.0,First Moving
6875,0.0,First Moving
6876,0.0,First Moving
6877,2.0,First Moving
6878,2.0,First Moving
6879,4.0,First Moving
6880,6.0,First Moving
6881,2.0,First Moving
6882,1.0,First Moving
6883,3.0,First Moving
6884,0.0,First Moving
6885,4.0,First Moving
6886,0.0,First Moving
6887,2.0,First Moving
6888,5.0,First Moving
6889,2.0,First Moving
6890,3.0,First Moving
6891,3.0,First Moving
6892,0.0,First Moving
6893,2.0,First Moving
6894,4.0,First Moving
6895,0.0,First Moving
6896,4.0,First Moving
6897,2.0,First Moving
6898,6.0,First Moving
6899,4.0,First Moving
6900,2.0,First Moving
6901,4.0,First Moving
6902,7.0,First Moving
6903,4.0,First Moving
6904,1.0,First Moving
6905,3.0,First Moving
6906,4.0,First Moving
6907,4.0,First Moving
6908,3.0,First Moving
6909,0.0,First Moving
6910,4.0,First Moving
6911,2.0,First Moving
6912,3.0,First Moving
6913,-2.0,First Moving
6914,0.0,First Moving
6915,3.0,First Moving
6916,0.0,First Moving
6917,2.0,First Moving
6918,4.0,First Moving
6919,2.0,First Moving
6920,2.0,First Moving
6921,1.0,First Moving
6922,0.0,First Moving
6923,0.0,First Moving
6924,4.0,First Moving
6925,2.0,First Moving
6926,5.0,First Moving
6927,3.0,First Moving
6928,-2.0,First Moving
6929,1.0,First Moving
6930,2.0,First Moving
6931,4.0,First Moving
6932,2.0,First Moving
6933,0.0,First Moving
6934,0.0,First Moving
6935,2.0,First Moving
6936,0.0,First Moving
6937,6.0,First Moving
6938,0.0,First Moving
6939,2.0,First Moving
6940,-2.0,First Moving
6941,0.0,First Moving
6942,3.0,First Moving
6943,2.0,First Moving
6944,2.0,First Moving
6945,0.0,First Moving
6946,-2.0,First Moving
6947,3.0,First Moving
6948,4.0,First Moving
6949,2.0,First Moving
6950,4.0,First Moving
6951,2.0,First Moving
6952,2.0,First Moving
6953,2.0,First Moving
6954,4.0,First Moving
6955,2.0,First Moving
6956,2.0,First Moving
6957,3.0,First Moving
6958,2.0,First Moving
6959,6.0,First Moving
6960,0.0,First Moving
6961,6.0,First Moving
6962,1.0,First Moving
6963,4.0,First Moving
6964,5.0,First Moving
6965,2.0,First Moving
6966,6.0,First Moving
6967,2.0,First Moving
6968,0.0,First Moving
6969,2.0,First Moving
6970,6.0,First Moving
6971,0.0,First Moving
6972,5.0,First Moving
6973,4.0,First Moving
6974,2.0,First Moving
6975,3.0,First Moving
6976,1.0,First Moving
6977,6.0,First Moving
6978,1.0,First Moving
6979,0.0,First Moving
6980,4.0,First Moving
6981,2.0,First Moving
6982,4.0,First Moving
6983,4.0,First Moving
6984,4.0,First Moving
6985,0.0,First Moving
6986,0.0,First Moving
6987,2.0,First Moving
6988,2.0,First Moving
6989,2.0,First Moving
6990,6.0,First Moving
6991,1.0,First Moving
6992,2.0,First Moving
6993,4.0,First Moving
6994,0.0,First Moving
6995,2.0,First Moving
6996,0.0,First Moving
6997,2.0,First Moving
6998,4.0,First Moving
6999,6.0,First Moving
7000,0.0,Second Moving
7001,4.0,Second Moving
7002,-3.0,Second Moving
7003,0.0,Second Moving
7004,0.0,Second Moving
7005,-2.0,Second Moving
7006,-4.0,Second Moving
7007,2.0,Second Moving
7008,-1.0,Second Moving
7009,0.0,Second Moving
7010,0.0,Second Moving
7011,-1.0,Second Moving
7012,-1.0,Second Moving
7013,-2.0,Second Moving
7014,-4.0,Second Moving
7015,-2.0,Second Moving
7016,-2.0,Second Moving
7017,0.0,Second Moving
7018,-4.0,Second Moving
7019,-2.0,Second Moving
7020,-2.0,Second Moving
7021,-2.0,Second Moving
7022,-2.0,Second Moving
7023,0.0,Second Moving
7024,-4.0,Second Moving
7025,-2.0,Second Moving
7026,-1.0,Second Moving
7027,-2.0,Second Moving
7028,4.0,Second Moving
7029,-3.0,Second Moving
7030,-2.0,Second Moving
7031,-4.0,Second Moving
7032,-6.0,Second Moving
7033,2.0,Second Moving
7034,4.0,Second Moving
7035,0.0,Second Moving
7036,-2.0,Second Moving
7037,-4.0,Second Moving
7038,0.0,Second Moving
7039,0.0,Second Moving
7040,-3.0,Second Moving
7041,0.0,Second Moving
7042,-2.0,Second Moving
7043,0.0,Second Moving
7044,0.0,Second Moving
7045,-1.0,Second Moving
7046,-4.0,Second Moving
7047,0.0,Second Moving
7048,0.0,Second Moving
7049,-3.0,Second Moving
7050,-4.0,Second Moving
7051,-1.0,Second Moving
7052,0.0,Second Moving
7053,-4.0,Second Moving
7054,-2.0,Second Moving
7055,-2.0,Second Moving
7056,2.0,Second Moving
7057,-3.0,Second Moving
7058,-2.0,Second Moving
7059,-2.0,Second Moving
7060,2.0,Second Moving
7061,0.0,Second Moving
7062,-2.0,Second Moving
7063,-3.0,Second Moving
7064,-6.0,Second Moving
7065,0.0,Second Moving
7066,-1.0,Second Moving
7067,2.0,Second Moving
7068,-1.0,Second Moving
7069,-2.0,Second Moving
7070,-4.0,Second Moving
7071,-4.0,Second Moving
7072,4.0,Second Moving
7073,4.0,Second Moving
7074,2.0,Second Moving
7075,-4.0,Second Moving
7076,-2.0,Second Moving
7077,-1.0,Second Moving
7078,-3.0,Second Moving
7079,-4.0,Second Moving
7080,0.0,Second Moving
7081,-4.0,Second Moving
7082,4.0,Second Moving
7083,-4.0,Second Moving
7084,-2.0,Second Moving
7085,-2.0,Second Moving
7086,-6.0,Second Moving
7087,2.0,Second Moving
7088,0.0,Second Moving
7089,-4.0,Second Moving
7090,0.0,Second Moving
7091,-1.0,Second Moving
7092,0.0,Second Moving
7093,4.0,Second Moving
7094,-6.0,Second Moving
7095,-1.0,Second Moving
7096,0.0,Second Moving
7097,0.0,Second Moving
7098,0.0,Second Moving
7099,-4.0,Second Moving
7100,-4.0,Second Moving
7101,4.0,Second Moving
7102,0.0,Second Moving
7103,-6.0,Second Moving
7104,4.0,Second Moving
7105,-4.0,Second Moving
7106,-3.0,Second Moving
7107,0.0,Second Moving
7108,-2.0,Second Moving
7109,2.0,Second Moving
7110,-1.0,Second Moving
7111,-2.0,Second Moving
7112,0.0,Second Moving
7113,-4.0,Second Moving
7114,-3.0,Second Moving
7115,-2.0,Second Moving
7116,0.0,Second Moving
7117,-6.0,Second Moving
7118,-1.0,Second Moving
7119,-2.0,Second Moving
7120,0.0,Second Moving
7121,-2.0,Second Moving
7122,4.0,Second Moving
7123,-4.0,Second Moving
7124,-2.0,Second Moving
7125,-3.0,Second Moving
7126,4.0,Second Moving
7127,-2.0,Second Moving
7128,0.0,Second Moving
7129,0.0,Second Moving
7130,2.0,Second Moving
7131,-2.0,Second Moving
7132,0.0,Second Moving
7133,-4.0,Second Moving
7134,-1.0,Second Moving
7135,-7.0,Second Moving
7136,-4.0,Second Moving
7137,0.0,Second Moving
7138,-4.0,Second Moving
7139,-7.0,Second Moving
7140,0.0,Second Moving
7141,-7.0,Second Moving
7142,-7.0,Second Moving
7143,0.0,Second Moving
7144,4.0,Second Moving
7145,0.0,Second Moving
7146,-2.0,Second Moving
7147,-2.0,Second Moving
7148,0.0,Second Moving
7149,-2.0,Second Moving
7150,0.0,Second Moving
7151,-4.0,Second Moving
7152,-1.0,Second Moving
7153,0.0,Second Moving
7154,-4.0,Second Moving
7155,-4.0,Second Moving
7156,4.0,Second Moving
7157,4.0,Second Moving
7158,-4.0,Second Moving
7159,-7.0,Second Moving
7160,-6.0,Second Moving
7161,2.0,Second Moving
7162,0.0,Second Moving
7163,2.0,Second Moving
7164,0.0,Second Moving
7165,-2.0,Second Moving
7166,0.0,Second Moving
7167,0.0,Second Moving
7168,4.0,Second Moving
7169,0.0,Second Moving
7170,-2.0,Second Moving
7171,0.0,Second Moving
7172,-2.0,Second Moving
7173,-2.0,Second Moving
7174,0.0,Second Moving
7175,0.0,Second Moving
7176,-4.0,Second Moving
7177,-1.0,Second Moving
7178,2.0,Second Moving
7179,4.0,Second Moving
7180,2.0,Second Moving
7181,-2.0,Second Moving
7182,-6.0,Second Moving
7183,-2.0,Second Moving
7184,2.0,Second Moving
7185,-6.0,Second Moving
7186,0.0,Second Moving
7187,-1.0,Second Moving
7188,-5.0,Second Moving
7189,0.0,Second Moving
7190,-2.0,Second Moving
7191,-2.0,Second Moving
7192,2.0,Second Moving
7193,-3.0,Second Moving
7194,2.0,Second Moving
7195,-2.0,Second Moving
7196,-2.0,Second Moving
7197,-4.0,Second Moving
7198,2.0,Second Moving
7199,-4.0,Second Moving
7200,0.0,Second Moving
7201,-4.0,Second Moving
7202,-3.0,Second Moving
7203,-4.0,Second Moving
7204,2.0,Second Moving
7205,0.0,Second Moving
7206,0.0,Second Moving
7207,0.0,Second Moving
7208,-2.0,Second Moving
7209,2.0,Second Moving
7210,-2.0,Second Moving
7211,0.0,Second Moving
7212,2.0,Second Moving
7213,-1.0,Second Moving
7214,2.0,Second Moving
7215,-2.0,Second Moving
7216,-1.0,Second Moving
7217,0.0,Second Moving
7218,0.0,Second Moving
7219,-3.0,Second Moving
7220,-1.0,Second Moving
7221,-4.0,Second Moving
7222,-4.0,Second Moving
7223,-4.0,Second Moving
7224,0.0,Second Moving
